var_name,sensor_X,sensor_Y,wavelength,n_clean,n_no_out,n_w_nm,n_w_nm_clean,Slope,Slope_log,Slope_II_low,Slope_II,Slope_II_high,Slope_II_int_low,Slope_II_int,Slope_II_int_high,Slope_II_p,Slope_II_slope_bias_sig,Slope_II_int_bias_sig,RMSE,MSA,MAPE,MRD_25,MRD_50,MRD_75,MARD_25,MARD_50,MARD_75,Bias_25,Bias_50,Bias_75,Error_25,Error_50,Error_75
LU,HYPERNETS,TRIOS,677,55,46,46,46,0.7163,0.7672,0.7159,0.8373,0.9793,-0.178581,0.141369,0.414921,NA,TRUE,FALSE,0.777527,0.5542,24.0957,-0.237614,-0.063313,0.196565,0.105419,0.198871,0.33952,-31.232,-6.7604,19.6565,11.7854,20.1623,46.3677
LU,TRIOS,HYPERNETS,677,55,46,46,46,1.0218,0.8845,1.0211,1.1943,1.3969,-0.579595,-0.168839,0.182352,NA,TRUE,FALSE,0.777527,0.5542,30.888,-0.164274,0.067614,0.312954,0.113588,0.16899,0.407404,-19.6565,6.7604,31.232,11.7854,20.1623,46.3677
LU,HYPERNETS,TRIOS,678,55,46,46,46,0.7157,0.7669,0.7151,0.8363,0.9781,-0.176982,0.141219,0.413304,NA,TRUE,FALSE,0.775604,0.552942,24.122,-0.238511,-0.065126,0.199827,0.10723,0.2005,0.33838,-31.3882,-6.9671,19.9827,11.9784,20.1255,46.1825
LU,TRIOS,HYPERNETS,678,55,46,46,46,1.0232,0.8848,1.0224,1.1957,1.3984,-0.577959,-0.168859,0.180952,NA,TRUE,FALSE,0.775604,0.552942,30.9694,-0.166546,0.069679,0.314532,0.114352,0.168874,0.411227,-19.9827,6.9671,31.3882,11.9784,20.1255,46.1825
LU,HYPERNETS,TRIOS,679,55,46,46,46,0.7148,0.7659,0.7145,0.8358,0.9777,-0.175607,0.141586,0.412735,NA,TRUE,FALSE,0.77437,0.551743,24.2045,-0.239659,-0.066263,0.201885,0.105038,0.203088,0.342197,-31.5852,-7.097,20.1884,11.6902,20.4213,45.9407
LU,TRIOS,HYPERNETS,679,55,46,46,46,1.0232,0.8844,1.0228,1.1964,1.3996,-0.577671,-0.1694,0.179606,NA,TRUE,FALSE,0.77437,0.551743,31.0554,-0.167972,0.070974,0.31649,0.112845,0.17201,0.411455,-20.1884,7.097,31.5852,11.6902,20.4213,45.9407
LU,HYPERNETS,TRIOS,680,55,46,46,46,0.7102,0.7655,0.7098,0.8302,0.9711,-0.171742,0.141686,0.409648,NA,TRUE,FALSE,0.774946,0.550077,24.1424,-0.244573,-0.072055,0.193314,0.109607,0.196862,0.334292,-32.4462,-7.7653,19.3314,11.9548,20.0243,46.6088
LU,TRIOS,HYPERNETS,680,55,46,46,46,1.0304,0.885,1.0298,1.2045,1.4089,-0.577146,-0.170662,0.176857,NA,TRUE,FALSE,0.774946,0.550077,31.3042,-0.161997,0.077656,0.325152,0.10913,0.168251,0.415292,-19.3314,7.7653,32.4462,11.9548,20.0243,46.6088
LU,HYPERNETS,TRIOS,681,55,46,46,46,0.7055,0.7646,0.7049,0.8243,0.964,-0.166433,0.142842,0.407311,NA,TRUE,FALSE,0.77535,0.549419,24.1531,-0.249233,-0.07793,0.188242,0.111882,0.194371,0.328956,-33.2668,-8.4518,18.8241,11.5388,19.526,47.6489
LU,TRIOS,HYPERNETS,681,55,46,46,46,1.0382,0.8862,1.0373000000000001,1.2131,1.4186,-0.577817,-0.173281,0.172649,NA,TRUE,FALSE,0.77535,0.549419,31.5969,-0.158419,0.084519,0.333348,0.110269,0.164169,0.423495,-18.8241,8.4518,33.2668,11.5388,19.526,47.6489
LU,HYPERNETS,TRIOS,682,55,46,46,46,0.7007,0.7629,0.7002,0.8189,0.9577,-0.159458,0.146002,0.407182,NA,TRUE,FALSE,0.775751,0.548129,24.1463,-0.25241,-0.082102,0.185273,0.112816,0.189713,0.32976,-33.8415,-8.9446,18.5272,11.51,18.9976,48.4477
LU,TRIOS,HYPERNETS,682,55,46,46,46,1.0449,0.8882,1.0442,1.2212,1.4283,-0.58156,-0.1783,0.166504,NA,TRUE,FALSE,0.775751,0.548129,31.8059,-0.156312,0.089447,0.339178,0.112393,0.163357,0.430069,-18.5272,8.9446,33.8415,11.51,18.9976,48.4477
LU,HYPERNETS,TRIOS,683,55,46,46,46,0.6966,0.7603,0.696,0.814,0.9519,-0.150543,0.150297,0.407542,NA,TRUE,FALSE,0.773019,0.544789,24.1909,-0.254777,-0.083053,0.184463,0.108399,0.187771,0.327638,-34.272,-9.0577,18.4462,11.5189,18.898,48.1484
LU,TRIOS,HYPERNETS,683,55,46,46,46,1.0513,0.8912,1.0505,1.2285,1.4367,-0.58551,-0.184639,0.158142,NA,TRUE,FALSE,0.773019,0.544789,31.9307,-0.155734,0.090578,0.343537,0.112004,0.169381,0.435356,-18.4462,9.0577,34.272,11.5189,18.898,48.1484
LU,HYPERNETS,TRIOS,684,55,46,46,46,0.6966,0.757,0.6962,0.8143,0.9525,-0.143217,0.153634,0.407426,NA,TRUE,FALSE,0.762168,0.537456,24.3618,-0.251467,-0.079353,0.191522,0.108301,0.194214,0.327472,-33.6722,-8.6193,19.1522,11.3947,19.4212,47.651
LU,TRIOS,HYPERNETS,684,55,46,46,46,1.0505,0.8936,1.0499,1.228,1.4364,-0.585225,-0.188669,0.150366,NA,TRUE,FALSE,0.762168,0.537456,31.8674,-0.160738,0.086193,0.337479,0.110173,0.165742,0.438371,-19.1522,8.6193,33.6722,11.3947,19.4212,47.651
LU,HYPERNETS,TRIOS,685,55,46,46,46,0.7109,0.7536,0.7105,0.8311,0.9722,-0.134926,0.157617,0.407709,NA,TRUE,FALSE,0.723631,0.51629,24.8636,-0.236501,-0.062156,0.22276,0.09918,0.223785,0.350141,-31.0702,-6.6282,22.2758,11.0115,22.5906,43.8631
LU,TRIOS,HYPERNETS,685,55,46,46,46,1.0291,0.8952,1.0286,1.2032,1.4074,-0.573812,-0.189641,0.138782,NA,TRUE,FALSE,0.723631,0.51629,30.9978,-0.182176,0.066288,0.311618,0.110129,0.187864,0.411975,-22.2758,6.6282,31.0702,11.0115,22.5906,43.8631
LU,HYPERNETS,TRIOS,686,55,46,46,46,0.7569,0.7539,0.7569,0.8857,1.0364,-0.133679,0.156051,0.403652,NA,FALSE,FALSE,0.651808,0.477109,26.2961,-0.187329,0.005199,0.305041,0.077103,0.275395,0.354149,-23.1428,0.5183,30.5041,8.0062,30.4642,44.7326
LU,TRIOS,HYPERNETS,686,55,46,46,46,0.9649,0.8944,0.9649,1.129,1.3211,-0.533283,-0.176188,0.128983,NA,FALSE,FALSE,0.651808,0.477109,28.9087,-0.23374,-0.00514,0.23232,0.078067,0.237241,0.358832,-30.5041,-0.5183,23.1428,8.0062,30.4642,44.7326
LU,HYPERNETS,TRIOS,687,55,46,46,46,0.7686,0.7537,0.7686,0.8994,1.0525,-0.124177,0.160616,0.40399,NA,FALSE,FALSE,0.632434,0.467267,27.0497,-0.176777,0.026245,0.329553,0.084549,0.278185,0.352679,-21.5658,2.6156,32.9544,8.497,31.6431,46.4029
LU,TRIOS,HYPERNETS,687,55,46,46,46,0.9501,0.8958,0.9501,1.1118,1.301,-0.525595,-0.178572,0.117981,NA,FALSE,FALSE,0.632434,0.467267,28.5148,-0.247857,-0.025404,0.216553,0.082777,0.246298,0.342992,-32.9544,-2.6156,21.5658,8.497,31.6431,46.4029
LU,HYPERNETS,TRIOS,688,55,46,46,46,0.759,0.7502,0.7591,0.8884,1.0397,-0.115462,0.164604,0.403917,NA,FALSE,FALSE,0.632139,0.463605,26.859,-0.183958,0.018219,0.325139,0.081066,0.282326,0.356927,-22.6368,1.814,32.5104,8.4561,31.444,45.837
LU,TRIOS,HYPERNETS,688,55,46,46,46,0.9617,0.8986,0.9618,1.1256,1.3173,-0.532084,-0.185283,0.111055,NA,FALSE,FALSE,0.632139,0.463605,28.7236,-0.245322,-0.017741,0.227282,0.079715,0.249315,0.348997,-32.5104,-1.814,22.6368,8.4561,31.444,45.837
LU,HYPERNETS,TRIOS,689,55,46,46,46,0.7475,0.7482,0.7476,0.8749,1.0239,-0.11116,0.164634,0.400302,NA,FALSE,FALSE,0.634558,0.463416,26.542,-0.194563,0.002995,0.310599,0.083087,0.279063,0.35859,-24.2436,0.2939,31.0551,9.0221,30.4051,44.0958
LU,TRIOS,HYPERNETS,689,55,46,46,46,0.9765,0.8997,0.9767,1.1429,1.3375,-0.535423,-0.188168,0.108566,NA,FALSE,FALSE,0.634558,0.463416,29.158,-0.236934,-0.002875,0.243285,0.088005,0.240752,0.366979,-31.0551,-0.2939,24.2436,9.0221,30.4051,44.0958
LU,HYPERNETS,TRIOS,690,55,46,46,46,0.7407,0.7474,0.741,0.8673,1.0152,-0.108133,0.16588,0.399979,NA,FALSE,FALSE,0.639156,0.465255,26.4198,-0.20138,-0.004353,0.302032,0.087845,0.279129,0.356252,-25.3064,-0.4414,30.1981,9.1852,29.5336,43.2391
LU,TRIOS,HYPERNETS,690,55,46,46,46,0.9846,0.8998,0.9851,1.153,1.3496,-0.539813,-0.191262,0.106517,NA,FALSE,FALSE,0.639156,0.465255,29.4485,-0.231909,0.004456,0.253942,0.086512,0.23588,0.377287,-30.1981,0.4414,25.3064,9.1852,29.5336,43.2391
LU,HYPERNETS,TRIOS,691,55,46,46,46,0.7335,0.7468,0.734,0.8593,1.006,-0.102425,0.169343,0.401485,NA,FALSE,FALSE,0.644024,0.46718,26.3378,-0.211093,-0.010939,0.293771,0.087757,0.273748,0.357981,-26.863,-1.1103,29.372,9.3322,29.9493,43.0027
LU,TRIOS,HYPERNETS,691,55,46,46,46,0.9934,0.8999,0.9941,1.1638,1.3624,-0.546988,-0.197075,0.101819,NA,FALSE,FALSE,0.644024,0.46718,29.7222,-0.227004,0.011146,0.269652,0.092619,0.231681,0.384579,-29.372,1.1103,26.863,9.3322,29.9493,43.0027
LU,HYPERNETS,TRIOS,692,55,46,46,46,0.7293,0.7463,0.7299,0.8546,1.0005,-0.100535,0.16943,0.400012,NA,FALSE,FALSE,0.64603,0.467996,26.2875,-0.215868,-0.013879,0.287164,0.090972,0.269374,0.361304,-27.6342,-1.4096,28.7119,10.0086,29.4642,42.6711
LU,TRIOS,HYPERNETS,692,55,46,46,46,0.9987,0.9002,0.9995,1.1702,1.37,-0.548029,-0.198261,0.10048,NA,FALSE,FALSE,0.64603,0.467996,29.9644,-0.223044,0.014119,0.277357,0.097813,0.227585,0.391138,-28.7119,1.4096,27.6342,10.0086,29.4642,42.6711
LU,HYPERNETS,TRIOS,693,55,46,46,46,0.7278,0.7465,0.7287,0.8534,0.9995,-0.100584,0.169406,0.399938,NA,TRUE,FALSE,0.648515,0.469806,26.3062,-0.218085,-0.013463,0.284324,0.090539,0.268296,0.362409,-27.9969,-1.3656,28.4276,9.8141,29.1456,42.6715
LU,TRIOS,HYPERNETS,693,55,46,46,46,0.9993,0.8993,1.0005,1.1718,1.3723,-0.548848,-0.198505,0.100637,NA,TRUE,FALSE,0.648515,0.469806,30.1014,-0.221321,0.013665,0.280996,0.095426,0.22568,0.393971,-28.4276,1.3656,27.9969,9.8141,29.1456,42.6715
LU,HYPERNETS,TRIOS,694,55,46,46,46,0.7261,0.7474,0.7267,0.8507,0.996,-0.102175,0.167032,0.396975,NA,TRUE,FALSE,0.650471,0.470313,26.1991,-0.220577,-0.018848,0.280397,0.094157,0.267113,0.366163,-28.4089,-1.922,28.0348,10.1395,28.7423,41.999
LU,TRIOS,HYPERNETS,694,55,46,46,46,1.0033,0.8988,1.004,1.1754,1.3762,-0.546301,-0.196337,0.102584,NA,TRUE,FALSE,0.650471,0.470313,30.2459,-0.218932,0.01923,0.285144,0.095569,0.223255,0.401621,-28.0348,1.922,28.4089,10.1395,28.7423,41.999
LU,HYPERNETS,TRIOS,695,55,46,46,46,0.7216,0.7476,0.7222,0.8456,0.9901,-0.104036,0.165114,0.394989,NA,TRUE,FALSE,0.657073,0.4737,26.1013,-0.224429,-0.029077,0.27361,0.095489,0.264713,0.371146,-29.0477,-2.9948,27.3544,9.6154,28.2497,41.7798
LU,TRIOS,HYPERNETS,695,55,46,46,46,1.0092,0.8981,1.01,1.1826,1.3846,-0.546909,-0.195259,0.105077,NA,TRUE,FALSE,0.657073,0.4737,30.5512,-0.214748,0.029948,0.291546,0.087718,0.220271,0.411985,-27.3544,2.9948,29.0477,9.6154,28.2497,41.7798
LU,HYPERNETS,TRIOS,696,55,46,46,46,0.7138,0.745,0.714,0.8357,0.9781,-0.100954,0.16669,0.395363,NA,TRUE,FALSE,0.667345,0.479272,26.0296,-0.230441,-0.038398,0.269239,0.084639,0.262985,0.365319,-30.0493,-3.9934,26.9159,8.9338,27.8701,42.6689
LU,TRIOS,HYPERNETS,696,55,46,46,46,1.022,0.901,1.0224,1.1966,1.4005,-0.553712,-0.19946,0.103212,NA,TRUE,FALSE,0.667345,0.479272,31.0507,-0.212027,0.039937,0.301509,0.089339,0.217956,0.416132,-26.9159,3.9934,30.0493,8.9338,27.8701,42.6689
LU,HYPERNETS,TRIOS,697,55,46,46,46,0.7129,0.7453,0.713,0.8345,0.9766,-0.10272,0.164556,0.392935,NA,TRUE,FALSE,0.66934,0.480326,26.0248,-0.232128,-0.040668,0.266066,0.087021,0.262065,0.367615,-30.3318,-4.2395,26.5987,9.5315,27.6315,43.138
LU,TRIOS,HYPERNETS,697,55,46,46,46,1.0237,0.9005,1.024,1.1984,1.4025,-0.551074,-0.197197,0.10518,NA,TRUE,FALSE,0.66934,0.480326,31.2139,-0.210052,0.042398,0.304306,0.095087,0.217742,0.415391,-26.5987,4.2395,30.3318,9.5315,27.6315,43.138
LU,HYPERNETS,TRIOS,698,55,46,46,46,0.7147,0.7463,0.7151,0.8371,0.9799,-0.106178,0.161514,0.390189,NA,TRUE,FALSE,0.668012,0.479896,26.0949,-0.230952,-0.039315,0.265625,0.086326,0.261027,0.368159,-30.1256,-4.0928,26.5543,9.2638,27.6917,43.1668
LU,TRIOS,HYPERNETS,698,55,46,46,46,1.02,0.8986,1.0205,1.1947,1.3985,-0.545678,-0.192954,0.108358,NA,TRUE,FALSE,0.668012,0.479896,31.2584,-0.209774,0.040932,0.302177,0.092638,0.218655,0.416463,-26.5543,4.0928,30.1256,9.2638,27.6917,43.1668
LU,HYPERNETS,TRIOS,699,55,46,46,46,0.7182,0.7449,0.7185,0.8411,0.9845,-0.105388,0.16154,0.389585,NA,TRUE,FALSE,0.662764,0.477681,26.3329,-0.226949,-0.030109,0.273068,0.085933,0.264493,0.366367,-29.4508,-3.105,27.2981,9.1527,28.4341,43.1579
LU,TRIOS,HYPERNETS,699,55,46,46,46,1.0153,0.9002,1.0158,1.189,1.3917,-0.542183,-0.192066,0.10705,NA,TRUE,FALSE,0.662764,0.477681,31.2,-0.214388,0.031057,0.295414,0.089155,0.221389,0.416288,-27.2981,3.105,29.4508,9.1527,28.4341,43.1579
LU,HYPERNETS,TRIOS,700,55,46,46,46,0.7233,0.7446,0.724,0.8477,0.9926,-0.103923,0.163038,0.391031,NA,TRUE,FALSE,0.65649,0.473836,26.5878,-0.222871,-0.019682,0.28365,0.091691,0.268676,0.372073,-28.769,-2.0095,28.3568,9.4803,29.3783,42.6961
LU,TRIOS,HYPERNETS,700,55,46,46,46,1.0065,0.8997,1.0074,1.1796,1.3812,-0.540102,-0.192321,0.104695,NA,TRUE,FALSE,0.65649,0.473836,30.951,-0.220872,0.020113,0.288568,0.087815,0.227072,0.413471,-28.3568,2.0095,28.769,9.4803,29.3783,42.6961
